3.24331 3.32038 1.28349 -1.21853 -0.655612 1.32042 
3.33007 3.35334 1.25159 -1.23513 -0.621281 1.32042 
3.41768 3.38546 1.21927 -1.25084 -0.58695 1.32042 
3.50611 3.41674 1.18656 -1.26565 -0.552619 1.32042 
3.59534 3.44716 1.15347 -1.27957 -0.518288 1.32042 
3.68536 3.47672 1.12003 -1.2926 -0.483957 1.32042 
3.77613 3.5054 1.08626 -1.30474 -0.449626 1.32042 
3.86763 3.5332 1.05219 -1.31598 -0.415295 1.32042 
3.95984 3.56011 1.01783 -1.32633 -0.380964 1.32042 
4.05275 3.58613 0.983225 -1.33579 -0.346633 1.32042 
4.14632 3.61124 0.948381 -1.34436 -0.312303 1.32042 
4.24052 3.63544 0.913326 -1.35203 -0.277972 1.32042 
4.33535 3.65873 0.878083 -1.35881 -0.243641 1.32042 
4.43077 3.6811 0.842675 -1.3647 -0.20931 1.32042 
4.52676 3.70255 0.807126 -1.3697 -0.174979 1.32042 
4.62329 3.72307 0.771459 -1.3738 -0.140648 1.32042 
4.72035 3.74266 0.735696 -1.37701 -0.106317 1.32042 
4.8179 3.76132 0.699862 -1.37933 -0.071986 1.32042 
4.91593 3.77905 0.663979 -1.38076 -0.037655 1.32042 
5.01441 3.79585 0.62807 -1.38129 -0.00332407 1.32042 
5.11331 3.81171 0.59216 -1.38093 0.0310069 1.32042 
5.21261 3.82664 0.55627 -1.37968 0.0653378 1.32042 
5.31229 3.84064 0.520424 -1.37753 0.0996688 1.32042 
5.41231 3.85371 0.484646 -1.37449 0.134 1.32042 
5.51267 3.86584 0.448958 -1.37056 0.168331 1.32042 
5.61333 3.87705 0.413384 -1.36574 0.202662 1.32042 
5.71427 3.88734 0.377947 -1.36002 0.236993 1.32042 
5.81546 3.89671 0.342671 -1.35342 0.271323 1.32042 
5.91689 3.90516 0.307578 -1.34592 0.305654 1.32042 
6.01852 3.9127 0.272691 -1.33752 0.339985 1.32042 
6.12034 3.91934 0.238034 -1.32824 0.374316 1.32042 
6.22232 3.92508 0.20363 -1.31806 0.408647 1.32042 
6.32444 3.92993 0.169503 -1.30699 0.442978 1.32042 
6.42667 3.9339 0.135675 -1.29502 0.477309 1.32042 
6.52899 3.93699 0.102169 -1.28217 0.51164 1.32042 
6.63139 3.93921 0.06901 -1.26842 0.545971 1.32042 
6.73383 3.94058 0.0362195 -1.25378 0.580302 1.32042 
6.83629 3.9411 0.00382134 -1.23824 0.614633 1.32042 
6.93876 3.94078 -0.0281613 -1.22181 0.648964 1.32042 
7.0412 3.93964 -0.0597053 -1.2045 0.683295 1.32042 
7.14361 3.93768 -0.0907874 -1.18628 0.717626 1.32042 
7.24596 3.93492 -0.121384 -1.16718 0.751957 1.32042 
7.34822 3.93138 -0.151473 -1.14718 0.786288 1.32042 
7.45038 3.92705 -0.18103 -1.12629 0.820619 1.32042 
7.55242 3.92197 -0.210032 -1.10451 0.854949 1.32042 
7.65432 3.91614 -0.238457 -1.08183 0.88928 1.32042 
7.75605 3.90957 -0.26628 -1.05827 0.923611 1.32042 
7.85761 3.90229 -0.293479 -1.03381 0.957942 1.32042 
7.95896 3.89432 -0.32003 -1.00845 0.992273 1.32042 
8.06011 3.88566 -0.345911 -0.982209 1.0266 1.32042 
8.16101 3.87634 -0.371097 -0.955071 1.06094 1.32042 
8.26167 3.86637 -0.395567 -0.92704 1.09527 1.32042 
8.36206 3.85577 -0.419296 -0.898117 1.1296 1.32042 
8.46216 3.84457 -0.442261 -0.868301 1.16393 1.32042 
8.56197 3.83278 -0.46444 -0.837593 1.19826 1.32042 
8.66146 3.82043 -0.485808 -0.805992 1.23259 1.32042 
8.76063 3.80753 -0.506344 -0.773498 1.26692 1.32042 
8.85945 3.7941 -0.526022 -0.740112 1.30125 1.32042 
8.95792 3.78018 -0.544822 -0.705833 1.33558 1.32042 
9.05602 3.76578 -0.562718 -0.670661 1.36991 1.32042 
9.15374 3.75093 -0.579688 -0.634597 1.40424 1.32042 
9.25106 3.73565 -0.595709 -0.597641 1.43858 1.32042 
9.34799 3.71996 -0.610758 -0.559791 1.47291 1.32042 
9.4445 3.7039 -0.624811 -0.52105 1.50724 1.32042 
9.54058 3.68748 -0.637845 -0.481415 1.54157 1.32042 
9.63624 3.67074 -0.649837 -0.440888 1.5759 1.32042 
9.73146 3.6537 -0.660763 -0.399468 1.61023 1.32042 
9.82623 3.63639 -0.670601 -0.357156 1.64456 1.32042 
9.92055 3.61884 -0.679327 -0.313951 1.67889 1.32042 
10.0144 3.60107 -0.686919 -0.269873 1.70351 -1.10835 
10.1078 3.58313 -0.693363 -0.225957 1.67469 -1.10835 
10.2007 3.56503 -0.698675 -0.182789 1.64587 -1.10835 
10.2932 3.5468 -0.702875 -0.140371 1.61706 -1.10835 
10.3852 3.52849 -0.705981 -0.0987022 1.58824 -1.10835 
10.4767 3.5101 -0.708014 -0.0577826 1.55942 -1.10835 
10.5677 3.49168 -0.708992 -0.0176122 1.53061 -1.10835 
10.6582 3.47324 -0.708936 0.0218089 1.50179 -1.10835 
10.7483 3.45482 -0.707865 0.0604808 1.47297 -1.10835 
10.8379 3.43644 -0.705797 0.0984034 1.44415 -1.10835 
10.927 3.41813 -0.702754 0.135577 1.41534 -1.10835 
11.0156 3.39991 -0.698754 0.172001 1.38652 -1.10835 
11.1038 3.3818 -0.693817 0.207676 1.3577 -1.10835 
11.1915 3.36384 -0.687961 0.242602 1.32889 -1.10835 
11.2787 3.34604 -0.681208 0.276778 1.30007 -1.10835 
11.3655 3.32842 -0.673575 0.310205 1.27125 -1.10835 
11.4518 3.31102 -0.665084 0.342883 1.24244 -1.10835 
11.5377 3.29385 -0.655752 0.374812 1.21362 -1.10835 
11.6231 3.27693 -0.6456 0.405991 1.1848 -1.10835 
11.7081 3.26028 -0.634647 0.436421 1.15598 -1.10835 
11.7926 3.24393 -0.622912 0.466102 1.12717 -1.10835 
11.8767 3.2279 -0.610416 0.495034 1.09835 -1.10835 
11.9605 3.2122 -0.597177 0.523217 1.06953 -1.10835 
12.0438 3.19685 -0.583215 0.55065 1.04072 -1.10835 
12.1267 3.18187 -0.56855 0.577334 1.0119 -1.10835 
12.2092 3.16729 -0.5532 0.603269 0.983082 -1.10835 
12.2914 3.15311 -0.537186 0.628454 0.954265 -1.10835 
12.3732 3.13936 -0.520527 0.65289 0.925448 -1.10835 
12.4547 3.12605 -0.503243 0.676577 0.896631 -1.10835 
12.5358 3.1132 -0.485352 0.699515 0.867814 -1.10835 
12.6165 3.10082 -0.466874 0.721704 0.838997 -1.10835 
12.697 3.08893 -0.44783 0.743143 0.810179 -1.10835 
12.7772 3.07754 -0.428237 0.763833 0.781362 -1.10835 
12.857 3.06666 -0.408117 0.783774 0.752545 -1.10835 
12.9366 3.05632 -0.387488 0.802965 0.723728 -1.10835 
13.016 3.04652 -0.366369 0.821408 0.694911 -1.10835 
13.0951 3.03727 -0.344781 0.839101 0.666094 -1.10835 
13.1739 3.02859 -0.322742 0.856045 0.637277 -1.10835 
13.2526 3.02049 -0.300273 0.872239 0.60846 -1.10835 
13.331 3.01298 -0.277392 0.887684 0.579643 -1.10835 
13.4092 3.00607 -0.25412 0.902381 0.550826 -1.10835 
13.4873 2.99977 -0.230475 0.916327 0.522009 -1.10835 
13.5652 2.99409 -0.206477 0.929525 0.493192 -1.10835 
13.643 2.98904 -0.182146 0.941973 0.464375 -1.10835 
13.7207 2.98462 -0.157501 0.953673 0.435558 -1.10835 
13.7982 2.98085 -0.132562 0.964622 0.406741 -1.10835 
13.8757 2.97773 -0.107347 0.974823 0.377924 -1.10835 
13.9531 2.97527 -0.0818776 0.984274 0.349107 -1.10835 
14.0304 2.97348 -0.0561717 0.992977 0.32029 -1.10835 
14.1077 2.97235 -0.0302493 1.00093 0.291473 -1.10835 
14.185 2.9719 -0.00412982 1.00813 0.262656 -1.10835 
14.2622 2.97214 0.0221672 1.01459 0.233839 -1.10835 
14.3395 2.97306 0.0486222 1.02029 0.205021 -1.10835 
14.4168 2.97467 0.0752159 1.02525 0.176204 -1.10835 
14.4942 2.97697 0.101929 1.02946 0.147387 -1.10835 
14.5717 2.97997 0.128741 1.03291 0.11857 -1.10835 
14.6492 2.98367 0.155634 1.03562 0.0897533 -1.10835 
14.7268 2.98806 0.182587 1.03758 0.0609362 -1.10835 
14.8046 2.99316 0.209581 1.03879 0.0321192 -1.10835 
14.8825 2.99896 0.236597 1.03925 0.00330213 -1.10835 
14.9605 3.00546 0.263616 1.03896 -0.0255149 -1.10835 
15.0388 3.01267 0.290617 1.03792 -0.054332 -1.10835 
15.1172 3.02058 0.317581 1.03614 -0.083149 -1.10835 
15.1958 3.02918 0.34449 1.0336 -0.111966 -1.10835 
15.2747 3.03849 0.371322 1.03031 -0.140783 -1.10835 
15.3538 3.04849 0.398059 1.02628 -0.1696 -1.10835 
15.4332 3.05919 0.424682 1.02149 -0.198417 -1.10835 
15.5129 3.07057 0.451171 1.01596 -0.227234 -1.10835 
15.5929 3.08265 0.477506 1.00968 -0.256051 -1.10835 
15.6732 3.0954 0.503667 1.00265 -0.284868 -1.10835 
15.7539 3.10883 0.529637 0.994865 -0.313685 -1.10835 
15.8349 3.12294 0.555394 0.986335 -0.342502 -1.10835 
15.9163 3.13771 0.58092 0.977055 -0.371319 -1.10835 
15.9981 3.15315 0.606194 0.967026 -0.400137 -1.10835 
16.0802 3.16923 0.631198 0.956248 -0.428954 -1.10835 
16.1629 3.18597 0.655913 0.944721 -0.457771 -1.10835 
16.2459 3.20334 0.680317 0.932444 -0.486588 -1.10835 
16.3294 3.22134 0.704393 0.919418 -0.515405 -1.10835 
16.4134 3.23996 0.728121 0.905643 -0.544222 -1.10835 
16.4979 3.2592 0.75148 0.891119 -0.573039 -1.10835 
16.5829 3.27904 0.774452 0.875845 -0.601856 -1.10835 
16.6684 3.29947 0.797018 0.859822 -0.630673 -1.10835 
16.7545 3.32048 0.819157 0.84305 -0.65949 -1.10835 
16.8411 3.34206 0.84085 0.825529 -0.688307 -1.10835 
16.9283 3.3642 0.862078 0.807258 -0.717124 -1.10835 
17.016 3.38688 0.882821 0.788238 -0.745941 -1.10835 
17.1044 3.4101 0.90306 0.768469 -0.774758 -1.10835 
17.1934 3.43384 0.922775 0.747951 -0.803575 -1.10835 
17.283 3.45808 0.941947 0.726683 -0.832392 -1.10835 
17.3732 3.48281 0.960556 0.704666 -0.861209 -1.10835 
17.4641 3.50802 0.978583 0.6819 -0.890026 -1.10835 
17.5556 3.53369 0.996008 0.658385 -0.918843 -1.10835 
17.6478 3.55981 1.01281 0.634121 -0.94766 -1.10835 
17.7407 3.58636 1.02898 0.609107 -0.976477 -1.10835 
17.8343 3.61331 1.04448 0.583344 -1.00529 -1.10835 
17.9286 3.64066 1.0593 0.556831 -1.03411 -1.10835 
18.0237 3.66839 1.07343 0.52957 -1.06293 -1.10835 
18.1194 3.69647 1.08683 0.501559 -1.09175 -1.10835 
18.2159 3.7249 1.0995 0.472799 -1.12056 -1.10835 
18.3131 3.75364 1.11141 0.44329 -1.14938 -1.10835 
18.4111 3.78269 1.12255 0.413031 -1.1782 -1.10835 
18.5098 3.81201 1.13288 0.382024 -1.20701 -1.10835 
18.6093 3.84159 1.14241 0.350267 -1.23583 -1.10835 
18.7096 3.87141 1.15109 0.31776 -1.26465 -1.10835 
18.8106 3.90144 1.15892 0.284505 -1.29347 -1.10835 
18.9124 3.93166 1.16588 0.2505 -1.32228 -1.10835 
19.0151 3.96206 1.17194 0.215746 -1.3511 -1.10835 
19.1185 3.9926 1.17709 0.180243 -1.37992 -1.10835 
19.2227 4.02326 1.18131 0.143991 -1.40873 -1.10835 
19.3277 4.05401 1.18457 0.106989 -1.43755 -1.10835 
19.4335 4.08485 1.18687 0.069238 -1.46637 -1.10835 
